listing_url,title,stock_type,price,location,km_driven,fuel_type,transmission,reg_state,other_specs
https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2021-cars-hyderabad-10454279181/,2021 Hyundai GRAND I10 NIOS,Verified Direct Seller,₹6.33 lakh,Moula Ali Hyderabad Telangana,"27,910 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10403971183/,2016 Honda City,Verified Direct Seller,₹6.17 lakh,Canara Nagar Hyderabad Telangana,"50,336 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-hyundai-creta-2016-cars-hyderabad-10433174184/,2016 Hyundai Creta,Verified Direct Seller,₹8.50 lakh,Hafeezpet Hyderabad Telangana,"23,344 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-nissan-magnite-2023-cars-hyderabad-10442278151/,2023 Nissan MAGNITE,Verified Direct Seller,₹7.50 lakh,Kukatpally Hyderabad Telangana,"6,425 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-renault-triber-2020-cars-hyderabad-10444278113/,2020 Renault TRIBER,Verified Direct Seller,₹5.90 lakh,Sharadha Nagar Vanasthalipuram Telangana,"41,531 km",Petrol,Manual,AP-39,[]
https://www.cars24.com/buy-used-skoda-rapid-2019-cars-hyderabad-10484878154/,2019 Skoda Rapid,Verified Direct Seller,₹5.50 lakh,Hyderabad Secunderabad Telangana,"1,00,645 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-hyundai-venue-2022-cars-hyderabad-10498173187/,2022 Hyundai VENUE,Verified Direct Seller,₹9.50 lakh,Miyapur Telangana India,"56,667 km",Diesel,Manual,TS-15,[]
https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10425475150/,2016 Honda City,Verified Direct Seller,₹6.68 lakh,Sikh Village Venkat Reddy Colony Secunderabad,"27,110 km",Petrol,,TS-10,['Auto']
https://www.cars24.com/buy-used-kia-sonet-2020-cars-hyderabad-10402576151/,2020 KIA SONET,Verified Direct Seller,₹7.50 lakh,jockey show room m r cars Hyderabad,"95,307 km",Diesel,,TS-13,['Auto']
https://www.cars24.com/buy-used-tata-safari-2024-cars-hyderabad-10494877181/,2024 Tata Safari,Verified Direct Seller,₹25.00 lakh,Hyderabad Nallagandla Telangana,"6,212 km",Diesel,,TG-07,['Auto']
https://www.cars24.com/buy-used-tata-punch-2023-cars-hyderabad-10475274182/,2023 Tata PUNCH,Verified Direct Seller,₹7.60 lakh,Hyderabad Telangana - Hyderabad,"21,304 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-hyderabad-10444876157/,2015 Hyundai Grand i10,Verified Direct Seller,₹3.27 lakh,Balanagar Hyderabad Telangana,"90,880 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-kia-seltos-2020-cars-hyderabad-10429577189/,2020 KIA SELTOS,Verified Direct Seller,₹10.00 lakh,Banjara Hills Hyderabad Telangana,"67,876 km",Petrol,,TS-10,['Auto']
https://www.cars24.com/buy-used-hyundai-venue-2020-cars-hyderabad-10427178155/,2020 Hyundai VENUE,Verified Direct Seller,₹7.00 lakh,Malkajgiri Secunderabad Telangana,"19,064 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-hyderabad-10411875182/,2021 Maruti Vitara Brezza,Verified Direct Seller,₹8.27 lakh,Miyapur Hyderabad Telangana,"57,407 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-mg-hector-2021-cars-hyderabad-10425279187/,2021 MG HECTOR,Verified Direct Seller,₹14.80 lakh,Kukatpally Hyderabad Telangana,"67,895 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-brio-2015-cars-hyderabad-10483076187/,2015 Honda Brio,Verified Direct Seller,₹3.40 lakh,Mathaji nagar near: nalla pochamma temple begumpet Hyderabad,"55,851 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-tata-nexon-2024-cars-hyderabad-10414178191/,2024 Tata NEXON,Verified Direct Seller,₹12.00 lakh,Bachupally Medchal-Malkajgiri Hyderabad,"32,757 km",Diesel,Manual,TG-07,[]
https://www.cars24.com/buy-used-mahindra-thar-2023-cars-hyderabad-10409172181/,2023 Mahindra Thar,Verified Direct Seller,₹16.50 lakh,Hayathnagar_Khalsa Hyderabad Telangana,"39,304 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-honda-amaze-2022-cars-hyderabad-10431279189/,2022 Honda Amaze,Verified Direct Seller,₹7.23 lakh,Erragadda Hyderabad Telangana,"58,620 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-honda-city-2023-cars-hyderabad-10447073185/,2023 Honda City,Verified Direct Seller,₹13.50 lakh,"The Nest 1 apartments, flat no. 501 Kondapur hyderabad Hyderabad","25,321 km",Petrol,Manual,TS-03,[]
https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-hyderabad-10483077186/,2019 Hyundai Elite i20,Verified Direct Seller,₹6.80 lakh,New Vasavi nagar New Vasavi nagar Secunderabad,"70,612 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-kia-sonet-2022-cars-hyderabad-10453576181/,2022 KIA SONET,Verified Direct Seller,₹9.00 lakh,Sogbowli Telangana India,"64,381 km",Petrol,Manual,TS-13,[]
https://www.cars24.com/buy-used-kia-seltos-2025-cars-hyderabad-10458374180/,2025 KIA SELTOS,Verified Direct Seller,₹14.16 lakh,null Hyderabad Telangana,"41,860 km",Diesel,Manual,TG-09,[]
https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-hyderabad-10404075178/,2018 Volkswagen Ameo,Verified Direct Seller,₹4.10 lakh,Akulas building Akulas building Turkayamjal,"80,645 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-tata-nexon-2023-cars-hyderabad-10437379173/,2023 Tata NEXON,Verified Direct Seller,₹7.28 lakh,Nizampet Hyderabad Telangana,"46,523 km",Petrol,Manual,AP-40,[]
https://www.cars24.com/buy-used-tata-nexon-2024-cars-hyderabad-10484277113/,2024 Tata NEXON,Verified Direct Seller,₹7.65 lakh,Aarzoo heights Aarzoo heights Hyderabad,"12,551 km",Petrol,Manual,AP-40,[]
https://www.cars24.com/buy-used-mahindra-thar-2022-cars-hyderabad-10463493127/,2022 Mahindra Thar,Verified Direct Seller,₹14.00 lakh,Lanco Hills Rd Behind Delhi Public School Hyderabad,"25,995 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-mahindra-xuv700-2022-cars-hyderabad-10494473185/,2022 Mahindra XUV700,Verified Direct Seller,₹17.71 lakh,New Malakpet Hyderabad Telangana,"60,960 km",Diesel,,TS-11,['Auto']
https://www.cars24.com/buy-used-tata-tiago-nrg-2022-cars-hyderabad-10498679153/,2022 Tata TIAGO NRG,Verified Direct Seller,₹5.45 lakh,Meenakshi height Meenakshi height Hyderabad,"24,295 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-mahindra-xuv500-2018-cars-hyderabad-10484075157/,2018 Mahindra XUV500,Verified Direct Seller,₹11.60 lakh,Vaishnavi vintage apartment Vaishnavi vintage apartment Secunderabad,"97,317 km",Diesel,,TS-08,['Auto']
https://www.cars24.com/buy-used-tata-altroz-2021-cars-hyderabad-10451572112/,2021 Tata ALTROZ,Verified Direct Seller,₹5.80 lakh,JeedImetla Hyderabad Telangana,"49,429 km",Petrol,Manual,TS-15,[]
https://www.cars24.com/buy-used-hyundai-creta-2023-cars-hyderabad-10449878153/,2023 Hyundai Creta,Verified Direct Seller,₹10.80 lakh,Moosapet Moosapet Hyderabad,"16,120 km",Petrol,Manual,AP-40,[]
https://www.cars24.com/buy-used-hyundai-creta-2022-cars-hyderabad-10422179184/,2022 Hyundai Creta,Verified Direct Seller,₹16.50 lakh,Gachibowli Hyderabad Telangana,"66,677 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-skoda-rapid-2018-cars-hyderabad-10441670159/,2018 Skoda Rapid,Verified Direct Seller,₹5.01 lakh,Gulmohar Park Colony Lingampally Telangana,"82,565 km",Petrol,Manual,TS-15,[]
https://www.cars24.com/buy-used-honda-amaze-2020-cars-hyderabad-10405176185/,2020 Honda Amaze,Verified Direct Seller,₹5.96 lakh,Ramachandrapuram Hyderabad Telangana,"72,501 km",Petrol,,AP-39,['Auto']
https://www.cars24.com/buy-used-tata-nexon-2025-cars-hyderabad-10464195162/,2025 Tata NEXON,Verified Direct Seller,₹11.00 lakh,Sri Balaji Layout Tatva global school Hyderabad,"25,845 km",Diesel,,TG-08,['Auto']
https://www.cars24.com/buy-used-tata-nexon-2025-cars-hyderabad-10470398163/,2025 Tata NEXON,Verified Direct Seller,₹11.00 lakh,Badangpet Ranga Reddy district Badangpet Ranga Reddy district Badangpet,"8,935 km",Petrol,Manual,TG-07,[]
https://www.cars24.com/buy-used-tata-nexon-2025-cars-hyderabad-10459676191/,2025 Tata NEXON,Verified Direct Seller,₹12.77 lakh,Hydershakote Gandamguda Telangana,"16,163 km",Diesel,,TG-07,['Auto']
https://www.cars24.com/buy-used-tata-nexon-2025-cars-hyderabad-10491271178/,2025 Tata NEXON,Verified Direct Seller,₹10.80 lakh,Madhura Nagar Colony Kfc 3rd right road 3rd building Ramachandrapuram,"2,300 km",Petrol,,TG-15,['Auto']
https://www.cars24.com/buy-used-mahindra-xuv700-2022-cars-hyderabad-10498773159/,2022 Mahindra XUV700,Verified Direct Seller,₹17.00 lakh,Nanakramguda Hyderabad Telangana,"33,168 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-grand-vitara-2024-cars-hyderabad-10463871151/,2024 Maruti Grand Vitara,Verified Direct Seller,₹11.00 lakh,Gajualramram Gajualramram Hyderabad,"31,259 km",Petrol,Manual,KA-50,[]
https://www.cars24.com/buy-used-maruti-fronx-2024-cars-hyderabad-10464077150/,2024 Maruti FRONX,Verified Direct Seller,₹7.40 lakh,Tirumalesh Tirumalesh Hyderabad,"41,842 km",Petrol,Manual,TG-07,[]
https://www.cars24.com/buy-used-mahindra-thar-2023-cars-hyderabad-10480074150/,2023 Mahindra Thar,Verified Direct Seller,₹12.00 lakh,Nadargul Telangana India,"68,914 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-hyderabad-10431673180/,2021 Maruti Vitara Brezza,Verified Direct Seller,₹7.50 lakh,Hitech City Hyderabad Telangana,"59,779 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-brezza-2025-cars-hyderabad-10428574156/,2025 Maruti BREZZA,Verified Direct Seller,₹11.00 lakh,Hyderabad Ramachandrapuram Telangana,"4,070 km",Petrol,Manual,TG-15,[]
https://www.cars24.com/buy-used-maruti-baleno-2024-cars-hyderabad-10408079159/,2024 Maruti Baleno,Verified Direct Seller,₹9.10 lakh,AS Rao Nagar Secunderabad Telangana,"27,710 km",Petrol,Manual,TG-08,[]
https://www.cars24.com/buy-used-mahindra-xuv500-2017-cars-hyderabad-10450077176/,2017 Mahindra XUV500,Verified Direct Seller,₹5.23 lakh,Swarna arcade Swarna arcade Hyderabad,"93,908 km",Diesel,,,"['Auto', 'DL-8C']"
https://www.cars24.com/buy-used-hyundai-venue-2020-cars-hyderabad-10435376189/,2020 Hyundai VENUE,Verified Direct Seller,₹7.30 lakh,Ameenpur 505 Narendra Nagar Colony,"1,22,343 km",Diesel,Manual,TS-15,[]
https://www.cars24.com/buy-used-honda-elevate-2024-cars-hyderabad-10423278183/,2024 Honda ELEVATE,Verified Direct Seller,₹14.70 lakh,Kompally Hyderabad Telangana,"24,329 km",Petrol,Manual,TG-08,[]
https://www.cars24.com/buy-used-tata-altroz-2021-cars-hyderabad-10482475158/,2021 Tata ALTROZ,Verified Direct Seller,₹5.40 lakh,Secunderabad Hyderabad Telangana,"56,424 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-nissan-kicks-2019-cars-hyderabad-10492476157/,2019 Nissan Kicks,Verified Direct Seller,₹7.10 lakh,MIG-70 Huda Colony Main Road Bhagyalaxmi Colony,"38,539 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10468678189/,2016 Honda City,Verified Direct Seller,₹6.70 lakh,Kokapet Hyderabad Telangana,"61,437 km",Petrol,,AP-31,['Auto']
https://www.cars24.com/buy-used-toyota-etios-2015-cars-hyderabad-10464474151/,2015 Toyota Etios,Verified Direct Seller,₹2.50 lakh,Chandrayangutta Hyderabad Telangana,1 km,Diesel,Manual,TG-12,[]
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-hyderabad-10402179157/,2022 Maruti Ertiga,Verified Direct Seller,₹10.80 lakh,Tirumalagiri Hyderabad Telangana,"11,471 km",CNG,Manual,TS-10,[]
https://www.cars24.com/buy-used-mahindra-marazzo-2019-cars-hyderabad-10435277153/,2019 Mahindra MARAZZO,Verified Direct Seller,₹5.48 lakh,ipar naaram rajendra nagar Hyderabad Telangana,"1,85,637 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-ertiga-2023-cars-hyderabad-10417371155/,2023 Maruti Ertiga,Verified Direct Seller,₹10.25 lakh,Eastend Colony Behind libdon villas Hyderabad,"18,173 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-honda-city-2018-cars-hyderabad-10427474183/,2018 Honda City,Verified Direct Seller,₹6.50 lakh,Radha Krishna Nagar Hyderabad Telangana,"1,21,657 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-hyundai-creta-2016-cars-hyderabad-10443479154/,2016 Hyundai Creta,Verified Direct Seller,₹7.10 lakh,Secunderabad Hyderabad Telangana,"95,636 km",Diesel,Manual,TS-10,[]
https://www.cars24.com/buy-used-maruti-ertiga-2017-cars-hyderabad-10480873156/,2017 Maruti Ertiga,Verified Direct Seller,₹8.60 lakh,Sri Ram Hills Colony Near nagarjuna school Hyderabad,"1,20,176 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-skoda-slavia-2022-cars-hyderabad-10475776181/,2022 Skoda SLAVIA,Verified Direct Seller,₹13.64 lakh,Hyderabad Telangana India,"45,222 km",Petrol,,TS-21,['Auto']
https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-hyderabad-10421274183/,2019 Maruti Ertiga,Verified Direct Seller,₹9.70 lakh,Balanagar Hyderabad Telangana,"51,032 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-hyderabad-10461771157/,2017 Mahindra TUV300,Verified Direct Seller,₹5.25 lakh,Himagiri Nagar Himagiri Nagar Bandlaguda Jagir,"64,446 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-kia-seltos-2020-cars-hyderabad-10419076180/,2020 KIA SELTOS,Verified Direct Seller,₹9.85 lakh,Kukatpally Hyderabad Telangana,"18,243 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-honda-amaze-2019-cars-hyderabad-10402877150/,2019 Honda Amaze,Verified Direct Seller,₹5.80 lakh,Shamshabad Hyderabad,"1,47,400 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-kia-carens-2022-cars-hyderabad-10430974154/,2022 KIA CARENS,Verified Direct Seller,₹8.50 lakh,KPHB Phase 2 Kukatpally Housing Board Colony Hyderabad,"1,00,497 km",Petrol,Manual,AP-39,[]
https://www.cars24.com/buy-used-honda-city-2017-cars-hyderabad-10427471180/,2017 Honda City,Verified Direct Seller,₹5.03 lakh,Beside mamss Miyapur Telangana,"1,09,719 km",Petrol,,TS-09,['Auto']
https://www.cars24.com/buy-used-mg-astor-2021-cars-hyderabad-10461372182/,2021 MG ASTOR,Verified Direct Seller,₹12.00 lakh,Hyderabad Telangana India,"36,595 km",Petrol,,TS-10,['Auto']
https://www.cars24.com/buy-used-hyundai-verna-2016-cars-hyderabad-10496878157/,2016 Hyundai Verna,Verified Direct Seller,₹5.90 lakh,Madeenaguda Hyderabad Telangana,"90,017 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-tata-punch-2022-cars-hyderabad-10410675151/,2022 Tata PUNCH,Verified Direct Seller,₹6.65 lakh,Dammaiguda Secunderabad Telangana,"11,754 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-hyundai-creta-2020-cars-hyderabad-10441679152/,2020 Hyundai Creta,Verified Direct Seller,₹9.00 lakh,West Marredpally Secunderabad Telangana,"76,769 km",Petrol,Manual,AP-39,[]
https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-hyderabad-10434870186/,2018 Volkswagen Polo,Verified Direct Seller,₹5.20 lakh,Beside mamad Miyapur Telangana,"54,965 km",Petrol,Manual,AP-31,[]
https://www.cars24.com/buy-used-maruti-baleno-2018-cars-hyderabad-10469278185/,2018 Maruti Baleno,Verified Direct Seller,₹5.20 lakh,Bolligudem Health care pharmacy Hyderabad,"80,767 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-mahindra-xuv500-2016-cars-hyderabad-10433974182/,2016 Mahindra XUV500,Verified Direct Seller,₹6.06 lakh,Vignanapuri Teachers Colony Near hanuman temple Hyderabad,"1,48,859 km",Diesel,Manual,TS-11,[]
https://www.cars24.com/buy-used-maruti-fronx-2024-cars-hyderabad-10447077178/,2024 Maruti FRONX,Verified Direct Seller,₹9.20 lakh,ida kattedan Harsh bakers K.V.Rangareddy,"14,784 km",Petrol,,TG-12,['Auto']
https://www.cars24.com/buy-used-nissan-kicks-2019-cars-hyderabad-10469872150/,2019 Nissan Kicks,Verified Direct Seller,₹6.80 lakh,Sri Aurobindo Colony Miyapur Telangana,"83,906 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-mg-hector-2023-cars-hyderabad-10482675182/,2023 MG HECTOR,Verified Direct Seller,₹19.50 lakh,Chanda Nagar Hyderabad Telangana,"56,349 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-tata-tiago-2025-cars-hyderabad-10469777187/,2025 Tata Tiago,Verified Direct Seller,₹6.25 lakh,Kothaguda Hyderabad Telangana,"12,581 km",Petrol,,TG-07,['Auto']
https://www.cars24.com/buy-used-ford-ecosport-2017-cars-hyderabad-10425877184/,2017 Ford Ecosport,Verified Direct Seller,₹5.50 lakh,Gudimalkapur Hyderabad Telangana,"90,944 km",Diesel,Manual,TS-10,[]
https://www.cars24.com/buy-used-toyota-glanza-2019-cars-hyderabad-10486470153/,2019 Toyota Glanza,Verified Direct Seller,₹5.20 lakh,B.N Reddy Nagar Hyderabad Telangana,"1,20,534 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-volkswagen-polo-2016-cars-hyderabad-10423871184/,2016 Volkswagen Polo,Verified Direct Seller,₹4.00 lakh,Khaiaratabad Khaiaratabad Hyderabad,"2,54,898 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-hyundai-creta-2016-cars-hyderabad-10432179187/,2016 Hyundai Creta,Verified Direct Seller,₹7.80 lakh,Gachibowli Hyderabad Telangana,"1,08,314 km",Diesel,Manual,TS-09,[]
https://www.cars24.com/buy-used-mg-hector-2021-cars-hyderabad-10425376152/,2021 MG HECTOR,Verified Direct Seller,₹12.50 lakh,Bachupally Hyderabad Hyderabad,"6,763 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-tata-safari-2021-cars-hyderabad-10462276151/,2021 Tata Safari,Verified Direct Seller,₹17.30 lakh,India Hitech City Hyderabad Telangana,"1,21,453 km",Diesel,,AP-39,['Auto']
https://www.cars24.com/buy-used-kia-sonet-2023-cars-hyderabad-10401574188/,2023 KIA SONET,Verified Direct Seller,₹8.99 lakh,Gundlapochampally Hyderabad Telangana,"89,077 km",Petrol,,TS-08,['Auto']
https://www.cars24.com/buy-used-maruti-ciaz-2020-cars-hyderabad-10407074183/,2020 Maruti Ciaz,Verified Direct Seller,₹6.30 lakh,Subhash Nagar Subhash Nagar Hyderabad,"1,04,595 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-celerio-2022-cars-hyderabad-10436778117/,2022 Maruti Celerio,Verified Direct Seller,₹5.67 lakh,Gayathri hills Gayathri hills Badangpet,"21,225 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-skoda-octavia-2015-cars-hyderabad-10472077186/,2015 Skoda Octavia,Verified Direct Seller,₹5.55 lakh,Balkampet Hyderabad Telangana,"1,17,064 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-hyderabad-10441871153/,2023 Maruti Grand Vitara,Verified Direct Seller,₹11.50 lakh,Samhithas Chandra Vihar Vivekananda Nagar Hyderabad,"63,546 km",Petrol,,TS-02,['Auto']
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-hyderabad-10473771159/,2023 Maruti Grand Vitara,Verified Direct Seller,₹10.20 lakh,Kompally Hyderabad Telangana,"49,812 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-tata-nexon-2025-cars-hyderabad-10458677173/,2025 Tata NEXON,Verified Direct Seller,₹10.00 lakh,Royal Colony Attapur Upperpally,"47,303 km",Petrol,Manual,TG-07,[]
https://www.cars24.com/buy-used-jeep-compass-2017-cars-hyderabad-10497372184/,2017 Jeep Compass,Verified Direct Seller,₹9.30 lakh,PBEL city J block PBEL city J block Hyderabad,"1,78,584 km",Diesel,Manual,KA-04,[]
https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-hyderabad-10493271157/,2014 Hyundai Grand i10,Verified Direct Seller,₹3.90 lakh,Hyderabad Telangana India,"64,058 km",Petrol,,TS-05,['Auto']
https://www.cars24.com/buy-used-maruti-baleno-2017-cars-hyderabad-10463779181/,2017 Maruti Baleno,Verified Direct Seller,₹5.50 lakh,Chandan bhawan Chandan bhawan Hyderabad,"70,961 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-jeep-compass-2019-cars-hyderabad-10400370152/,2019 Jeep Compass,Verified Direct Seller,₹7.50 lakh,Dih Upparpally Telangana,"52,590 km",Diesel,Manual,TS-07,[]
https://www.cars24.com/buy-used-jeep-compass-2018-cars-hyderabad-10481374152/,2018 Jeep Compass,Verified Direct Seller,₹7.90 lakh,Ambience Courtyard manikonda Pokalwada,"78,782 km",Petrol,,UP-78,['Auto']
https://www.cars24.com/buy-used-tata-nexon-2023-cars-hyderabad-10462165728/,2023 Tata NEXON,Verified Direct Seller,₹12.00 lakh,New Malakpet Hyderabad Telangana,"29,063 km",Diesel,Manual,TG-08,[]
https://www.cars24.com/buy-used-mg-astor-2022-cars-hyderabad-10489370188/,2022 MG ASTOR,Verified Direct Seller,₹11.50 lakh,Langar Houz Hyderabad Telangana,"44,943 km",Petrol,,TS-07,['Auto']
https://www.cars24.com/buy-used-renault-kiger-2022-cars-hyderabad-10411772112/,2022 Renault Kiger,Verified Direct Seller,₹5.43 lakh,Chanda Nagar Serilingampalle (M),"38,558 km",Petrol,Manual,,['22-BH']
https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-hyderabad-10430174156/,2016 Maruti Ciaz,Verified Direct Seller,₹4.95 lakh,Hyderabad Telangana India,"85,474 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-mahindra-thar-2021-cars-hyderabad-10454170177/,2021 Mahindra Thar,Verified Direct Seller,₹9.50 lakh,Bowenpally Secunderabad Telangana,"54,956 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-honda-city-2014-cars-hyderabad-10406278156/,2014 Honda City,Verified Direct Seller,₹3.60 lakh,Na Na Manikonda,"1,24,482 km",Diesel,Manual,TS-13,[]
https://www.cars24.com/buy-used-honda-amaze-2014-cars-hyderabad-10478272182/,2014 Honda Amaze,Verified Direct Seller,₹3.08 lakh,Chanda Nagar Hyderabad Telangana,"1,56,576 km",Diesel,Manual,AP-28,[]
https://www.cars24.com/buy-used-hyundai-creta-2015-cars-hyderabad-10460373150/,2015 Hyundai Creta,Verified Direct Seller,₹6.50 lakh,Chaitanya Nagar Vivekananda Nagar Hyderabad,"97,268 km",Diesel,,TS-07,['Auto']
https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-hyderabad-10498876151/,2019 Hyundai GRAND I10 NIOS,Verified Direct Seller,₹4.78 lakh,Peerzadiguda Hyderabad Telangana,"57,521 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-maruti-baleno-2024-cars-hyderabad-10434278110/,2024 Maruti Baleno,Verified Direct Seller,₹6.50 lakh,Sri Ram nagar shamshiguda Hyderabad,"23,607 km",Petrol,Manual,TG-31,[]
https://www.cars24.com/buy-used-maruti-baleno-2018-cars-hyderabad-10493775181/,2018 Maruti Baleno,Verified Direct Seller,₹6.09 lakh,Gachibowli Hyderabad Telangana,"51,018 km",Petrol,Manual,TS-09,[]
https://www.cars24.com/buy-used-hyundai-verna-2023-cars-hyderabad-10437375119/,2023 Hyundai Verna,Verified Direct Seller,₹11.50 lakh,Janachaitanya colony Hyderabad Telangana,"37,384 km",Petrol,,TS-13,['Auto']
https://www.cars24.com/buy-used-hyundai-verna-2023-cars-hyderabad-10485593181/,2023 Hyundai Verna,Verified Direct Seller,₹12.00 lakh,D Block Gayathri Hills Apt Prashanthi Hills Colony Rangareddy K.V.Rangareddy,"39,796 km",Petrol,Manual,TS-13,[]
https://www.cars24.com/buy-used-skoda-rapid-2019-cars-hyderabad-10450673157/,2019 Skoda Rapid,Verified Direct Seller,₹6.70 lakh,Begumpet Hyderabad Telangana,"1,28,556 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-hyderabad-10492878155/,2019 Maruti Ertiga,Verified Direct Seller,₹8.00 lakh,Balaji Nagar Hyderabad,"88,907 km",Petrol,Manual,TS-08,[]
https://www.cars24.com/buy-used-skoda-rapid-2021-cars-hyderabad-10402070153/,2021 Skoda Rapid,Verified Direct Seller,₹10.00 lakh,Behind Kotak Mahindra Bank Locality :- Kondapur K.V.Rangareddy,"65,001 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-hyundai-creta-2019-cars-hyderabad-10485974183/,2019 Hyundai Creta,Verified Direct Seller,₹8.41 lakh,Kokapet Hyderabad Telangana,"1,54,691 km",Diesel,Manual,TS-08,[]
https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-hyderabad-10450778159/,2019 Maruti Vitara Brezza,Verified Direct Seller,₹8.80 lakh,Sri krishna bhavan Sri krishna bhavan Hyderabad,"59,492 km",Diesel,,TS-08,['Auto']
https://www.cars24.com/buy-used-hyundai-i20-2013-cars-hyderabad-10416477154/,2013 Hyundai i20,Verified Direct Seller,₹2.20 lakh,Nagarjuna Colony Patancheruvu,"96,358 km",Diesel,Manual,AP-24,[]
https://www.cars24.com/buy-used-maruti-baleno-2016-cars-hyderabad-10425775157/,2016 Maruti Baleno,Verified Direct Seller,₹3.90 lakh,Prakash Nagar Lane beside Kims Sunshine hospital Hyderabad,"1,20,218 km",Petrol,Manual,TS-07,[]
https://www.cars24.com/buy-used-maruti-baleno-2020-cars-hyderabad-10495976183/,2020 Maruti Baleno,Verified Direct Seller,₹6.01 lakh,19-5-9 Bahadurpura Road APHB Conlony Bahadurpura West Hyderabad,"36,841 km",Petrol,Manual,TS-10,[]
https://www.cars24.com/buy-used-hyundai-i20-2012-cars-hyderabad-10436674174/,2012 Hyundai i20,Verified Direct Seller,₹2.60 lakh,Gachibowli Hyderabad Telangana,"92,225 km",Diesel,Manual,AP-09,[]
